User,Original_track,Recommended_tracks
User 7),140391: ['Jungle'] — Casio),"114200: ['Jacques Dutronc'] — Les playboys, 83166: ['Big Star'] — Back Of A Car, 74112: ['Ruelle'] — War of Hearts, 136027: ['Barenaked Ladies'] — Brian Wilson - Live, 82252: ['Manfred Mann'] — Fox On The Run, 11938: ['Joey Scarbury'] — Believe It or Not (Theme from ""Greatest American Hero""), 140646: [""Why Don't We""] — Come to Brazil, 56893: ['Lukas Graham'] — Love Someone, 24501: ['Richard Rodgers', 'Ezio Pinza', 'Mary Martin', 'Barbara Luna', ""Salvatore Dell'Isola""] — South Pacific - Original Broadway Cast Recording: Finale: Dites-moi (Reprise) - Voice, 52404: ['Nada Surf'] — Popular"
User 7),38493: ['Tame Impala'] — Borderline),"91212: ['Tame Impala'] — Reality In Motion, 18608: ['Tame Impala'] — The Less I Know The Better, 18129: ['Tame Impala'] — Elephant, 106356: ['Tame Impala'] — Skeleton Tiger, 73138: ['Tame Impala'] — Alter Ego, 37033: ['Tame Impala'] — Mind Mischief, 89837: ['Tame Impala'] — H.f.g.w (Canyons Drunken Rage), 55772: ['Tame Impala'] — Apocalypse Dreams, 56324: ['Tame Impala'] — Disciples, 74078: ['Tame Impala'] — Nangs"
User 7),9417: ['Frank Sinatra'] — My Way),"27102: ['Herb Alpert & The Tijuana Brass'] — Never On Sunday, 11945: ['Frank Sinatra'] — Bang Bang (My Baby Shot Me Down), 113982: ['John Gary'] — Galway Bay, 64925: ['Frank Sinatra'] — Love's Been Good To Me, 122498: ['Frank Sinatra'] — The Way You Look Tonight - Remastered 2008, 63854: ['Dean Martin'] — In the Misty Moonlight, 96919: ['Percy Faith & His Orchestra'] — Exodus, 98444: ['Herb Alpert & The Tijuana Brass'] — Slick, 44071: ['Dean Martin'] — I Never Had A Chance, 6966: ['Jerry Vale'] — Al Di La"
User 7),56021: ['Jessie Ware'] — Say You Love Me),"115916: ['Yumi Arai'] — 卒業写真, 138927: ['Louis Prima', 'Phil Harris', 'Bruce Reitherman'] — I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"", 134376: ['Pet Shop Boys'] — Left to My Own Devices - 2001 Remaster, 21232: ['Marcel Pagnol', 'Raimu', 'Pierre Fresnay'] — Acte 3, le retour, 78734: ['Claude Debussy', 'Pierre Mollet', 'Heinz Rehfuss', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet'] — Pelléas et Mélisande, L.88 / Act 3: ""Ah, je respire enfin"", 116037: ['Idris Muhammad'] — House of the Rising Sun, 149232: ['Grupo Niche'] — Te Enseñare A Olvidar, 106094: ['Angus & Julia Stone'] — Mango Tree, 163397: ['The Time'] — My Drawers, 149642: ['Eric B. & Rakim'] — Mahogany"
User 7),12994: ['Ennio Morricone'] — Gabriel's Oboe),"97925: ['Ennio Morricone'] — La Resa dei Conti (Rosita), 114541: ['Ennio Morricone'] — Il mercenario (l'arena), 133309: ['Ennio Morricone'] — Humanity - Pt. 2, 114216: ['Ennio Morricone'] — Sentence - Sentenza, 81717: ['Ennio Morricone'] — Marcia, 163380: ['Ennio Morricone'] — Friends, 46446: ['Ennio Morricone', ""Edda Dell'Orso""] — The Ecstasy of Gold - L'Estasi Dell'oro, 8939: ['Ennio Morricone'] — The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles), 163866: ['Ennio Morricone'] — Remorse, 118076: ['Ennio Morricone'] — Gabriel's Oboe"
User 7),19616: ['The Weeknd'] — Blinding Lights),"86788: ['The The'] — This Is The Night, 133552: ['The The'] — The Twilight Hour, 55604: ['The Weeknd'] — House Of Balloons / Glass Table Girls, 38467: ['The Weeknd'] — Heartless, 18521: ['The Weeknd'] — Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack, 73585: ['The Weeknd'] — Rolling Stone, 56652: ['Jessie Reyez'] — FIGURES, 12284: ['The The'] — This Is the Day, 73586: ['The Weeknd'] — The Morning, 56426: ['The Weeknd'] — A Lonely Night"
User 7),55101: ['The Temper Trap'] — Love Lost),"101904: ['John Farnham'] — Pressure Down, 105902: ['Dennis Edwards', 'Siedah Garrett'] — Don't Look Any Further - Single Version, 61400: ['Leó Weiner', 'János Starker', 'Otto Herz'] — Lakodalmas, 2255: ['Art Tatum'] — Someone to Watch Over Me - Live, 105354: ['Rooney'] — I'm Shakin', 16784: ['Wisin & Yandel', 'Romeo Santos'] — Noche De Sexo, 71785: ['Denis Solee', 'The Jeff Steinberg Orchestra'] — What Are You Doing New Years Eve, 101451: ['Kano'] — Another Life - Original, 96505: ['Jorma Ikävalko', 'Pirteät Pelimannit'] — Säkkijärven polkka, 139260: ['Juan Magán', 'Pitbull', 'El Cata'] — Bailando por el Mundo (feat. Pitbull & El Cata)"
User 7),17459: ['The Temper Trap'] — Sweet Disposition),"72182: ['Stereophonics'] — Dakota, 69121: ['Caifanes'] — Detrás de Ti, 38596: ['Brent Faiyaz'] — Clouded, 61316: ['Jascha Heifetz'] — Paraphrase on ""Largo al Factotum"" After Rossini's Opera ""The Barber of Seville"" - 21 August, 1944, 66441: ['Mink DeVille'] — Spanish Stroll, 87909: ['Monster Magnet'] — Powertrip, 125213: ['Samuel Barber', 'Frederica von Stade', 'James Conlon', 'Metropolitan Opera Orchestra'] — Must the Winter Come so Soon?, 49757: ['Bill LaBounty'] — Livin' It Up, 109956: ['Sergei Rachmaninoff', 'William Kapell', 'William Steinberg'] — Concerto No.. 2 in C Minor, Op.18: Allegro scherzando, 73787: ['Cast - Sofia the First', 'Sofia'] — Sofia the First Main Title Theme - From ""Sofia the First"""
User 7),37708: ['Lord Huron'] — Meet Me in the Woods),"155079: ['Lord Huron'] — Wait by the River, 19132: ['Phoebe Bridgers'] — Motion Sickness, 124841: ['Phoebe Bridgers'] — Kyoto, 37727: ['Father John Misty'] — Real Love Baby, 73506: ['Father John Misty'] — Hollywood Forever Cemetery Sings, 169047: ['Father John Misty'] — O I Long to Feel Your Arms Around Me, 56079: ['Sharon Van Etten'] — Every Time the Sun Comes Up, 74767: ['Phoebe Bridgers'] — Friday I’m In Love - Recorded at Spotify Studios NYC, 170076: ['Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus'] — Souvenir, 18539: ['Bahamas'] — All The Time"
User 7),32761: ['Queen'] — The Show Must Go On),"163472: ['Queen'] — Machines (Or Back To Humans) - Remastered 2011, 115981: ['Queen'] — Seaside Rendezvous - Remastered 2011, 83360: ['Queen'] — Sweet Lady, 116549: ['Queen'] — More Of That Jazz, 11743: ['Queen'] — Flash - Single Version, 115481: ['Queen'] — My Fairy King, 66196: ['Queen'] — '39 - Live At Earl’s Court, London / June 1977, 116929: ['Queen'] — Save Me - Live In Montreal / November 1981, 83163: ['Queen'] — Tenement Funster - Remastered 2011, 30753: ['Queen'] — Crazy Little Thing Called Love"
User 7),31488: ['Queen'] — I Want To Break Free),"11222: ['Queen'] — Fat Bottomed Girls - Remastered 2011, 66397: ['Queen'] — The Millionaire Waltz, 148462: ['Queen'] — Man On The Prowl - Remastered 2011, 48260: ['Queen'] — Keep Yourself Alive - Long Lost Retake / June 1975 / Remastered 2011, 115642: ['Queen'] — Seven Seas Of Rhye - Remastered 2011, 84485: ['Queen'] — Save Me, 65920: ['Queen'] — Nevermore - Remastered 2011, 49219: ['Queen'] — Crazy Little Thing Called Love, 116501: ['Queen'] — Leaving Home Ain't Easy, 68291: ['Queen'] — One Vision - Remastered 2011"
User 7),"18290: ['Daft Punk', 'Pharrell Williams', 'Nile Rodgers'] — Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit)","122189: ['Daft Punk'] — Touch It / Technologic, 34767: ['Daft Punk'] — Face to Face, 55317: ['Daft Punk'] — The Son of Flynn, 35645: ['Daft Punk'] — Robot Rock, 90217: ['Daft Punk'] — End of Line, 15962: ['Daft Punk'] — Digital Love, 151032: ['Daft Punk'] — Teachers, 169214: ['Daft Punk'] — Motherboard, 88868: ['Daft Punk'] — Aerodynamic - Daft Punk Remix, 15062: ['Daft Punk'] — Around the World"
User 7),12007: ['Michael Jackson'] — Billie Jean),"48371: ['Michael Jackson'] — One Day In Your Life, 88187: ['Michael Jackson'] — Got To Be There, 30344: ['Michael Jackson'] — Get on the Floor, 119901: ['Michael Jackson'] — She's Out Of My Life, 84830: ['Michael Jackson'] — Billie Jean (Home Demo from 1981), 30992: ['Michael Jackson'] — Baby Be Mine, 72058: ['Michael Jackson'] — The Way You Make Me Feel - Single Version, 68630: ['Michael Jackson'] — Al Capone, 52339: ['Michael Jackson'] — Black or White, 10097: ['Michael Jackson'] — Rockin' Robin"
User 7),68153: ['The Velvet Underground'] — I Can't Stand It),"9652: ['The Velvet Underground'] — Sweet Jane - Full Length Version; 2015 Remaster, 28681: ['The Velvet Underground'] — Rock and Roll - Full Length Version; 2015 Remaster, 161529: ['The Velvet Underground', 'Lou Reed'] — Beginning To See The Light, 65106: ['The Velvet Underground'] — Train Round the Bend - 2015 Remaster, 9425: ['The Velvet Underground'] — Pale Blue Eyes, 50376: ['The Velvet Underground'] — Foggy Notion, 64974: ['The Velvet Underground'] — The Murder Mystery, 47263: ['The Velvet Underground'] — Oh! Sweet Nuthin' - 2015 Remaster, 65115: ['The Velvet Underground'] — Rock & Roll - Mono; 2015 Remaster, 114968: ['The Velvet Underground'] — New Age - Full Length Version; 2015 Remaster"
User 7),16668: ['James Blunt'] — You're Beautiful),"132733: ['Antonio Vivaldi', 'Frans Brüggen', 'Orchestra Of The 18th Century'] — Concerto in F Major, No. 1, RV 98, Tempesta di mare: I. (Allegro), 107023: ['Aaron Shust'] — My Hope Is In You, 113733: ['Eydie Gormé', 'Los Panchos'] — Oración Caribe, 92059: ['Lil 2z'] — 2z Don Corleon, 74135: ['Farruko', 'Ky-Mani Marley'] — Chillax (feat. Ky-Mani Marley), 170499: ['NLE Choppa'] — Shotta Flow 5, 165742: ['Merle Haggard & The Strangers'] — The Legend Of Bonnie And Clyde, 58973: ['Wolfgang Amadeus Mozart', 'Sir Clifford Curzon', 'Amadeus Quartet'] — Quatuor pour piano et cordes No. 1 in G Minor, K. 478: I. Allegro, 146156: ['Captain Beyond'] — Myopic Void, 135957: ['Olga Tañón'] — Una Noche Mas"
User 7),13448: ['Elton John'] — Sacrifice),"51790: ['Elton John'] — The One, 131557: ['Elton John'] — Dirty Little Girl - Remastered 2014, 82448: ['Elton John'] — Come Down In Time, 10257: ['Elton John'] — Bennie And The Jets - Remastered 2014, 148405: ['Elton John'] — Religion, 12209: ['Elton John'] — I'm Still Standing, 99274: ['Elton John'] — Bennie And The Jets - Remastered 2014, 9614: ['Elton John'] — Your Song, 115192: ['Elton John'] — Amoreena - Live Radio Broadcast, 88452: ['Elton John'] — This Train Don't Stop There Anymore"
User 7),50689: ['Luis Miguel'] — Yo Que No Vivo Sin Ti),"52322: ['Luis Miguel'] — Será Que No Me Amas - En Vivo, 162854: ['Camilo Sesto'] — Nunca Más, 69257: ['Luis Miguel'] — Cómo, 15141: ['Luis Miguel'] — Por Debajo De La Mesa, 135876: ['Luis Miguel'] — Medley (Yo Que No Vivo Sin Ti / Culpable O No / Más Allá De Todo / Fría Como El Viento / Entrégate /Tengo Todo Excepto A Ti / La Incondicional) - En Vivo, 53818: ['Luis Miguel'] — Te necesito, 102585: ['Luis Miguel'] — Directo Al Corazon, 51515: ['Luis Miguel'] — La Puerta, 119662: ['Luis Miguel'] — Sin Ti, 67029: ['Camilo Sesto'] — La Culpa Ha Sido Mía"
User 7),17836: ['AWOLNATION'] — Sail),"116683: ['Elis Regina'] — O bêbado e a equilibrista, 91174: ['Vundabar'] — Alien Blues, 153100: ['Chris Rock'] — Generic Food - GH Version, 102686: ['Maranatha! Instrumental'] — As The Deer - Instrumental, 139414: ['Luna Haruna'] — Overfly, 131800: ['Brass Construction'] — Changin', 117571: ['Big Country'] — Fields Of Fire, 69242: ['Gipsy Kings'] — No Volvere, 73142: ['The Drums'] — Lets Go Surfing, 104911: ['Luis Aguilar', 'Antonio Aguilar'] — El Mala Estrella"
User 7),19020: ['Imagine Dragons'] — Believer),"168927: ['Imagine Dragons'] — Every Night, 56353: ['X Ambassadors', 'Jamie N Commons'] — Jungle, 107201: ['Imagine Dragons'] — It's Time, 139528: ['X Ambassadors'] — Litost, 107259: ['Imagine Dragons'] — Hear Me, 37416: ['Imagine Dragons'] — I’m So Sorry, 107741: ['Imagine Dragons'] — Who We Are, 154495: ['Imagine Dragons'] — Polaroid, 56255: ['Imagine Dragons'] — Monster, 124059: ['Imagine Dragons'] — Not Today"
User 7),18689: ['Sia'] — Chandelier),"38148: ['Bishop Briggs'] — River, 140080: ['Sia'] — Helium, 124774: ['Sia'] — Courage to Change, 107777: ['BØRNS'] — Dopamine, 154478: ['Sia'] — Fire Meet Gasoline, 16487: ['Sia'] — Breathe Me, 74433: ['Chase Atlantic'] — Slow Down, 37626: ['BØRNS'] — 10,000 Emerald Pools, 56612: ['Chase Atlantic'] — Swim, 73530: ['Lifehouse', 'Natasha Bedingfield'] — Between The Raindrops"
User 7),17807: ['Foster The People'] — Pumped Up Kicks),"55493: ['Foster The People'] — Waste, 91166: ['Declan McKenna'] — Brazil, 17992: ['Foster The People'] — Helena Beat, 36882: ['Foster The People'] — Call It What You Want, 106902: ['Foster The People'] — Miss You, 124267: ['Portugal. The Man'] — So Young, 107529: ['Foster The People'] — Coming of Age, 36738: ['Foster The People'] — Don't Stop (Color on the Walls), 73559: ['The Vaccines'] — I Always Knew, 90397: ['The Vaccines'] — If You Wanna"
User 7),19045: ['Harry Styles'] — Sign of the Times),"19120: ['Tate McRae'] — One Day, 19299: ['Ariana Grande'] — no tears left to cry, 19603: ['Harry Styles'] — Sunflower, Vol. 6, 16036: ['Justin Timberlake'] — Cry Me a River, 155160: ['Lauv'] — The Other, 19722: ['Ariana Grande'] — west side, 12963: ['Madonna'] — Live to Tell, 38004: ['Harry Styles'] — Only Angel, 153501: ['Madonna'] — Crazy for You, 19241: ['Lauv'] — I Like Me Better"
User 8),"18247: ['Ariana Grande', 'Mac Miller'] — The Way)","151962: ['D12'] — Devils Night, 140629: ['Jeremy Zucker', 'Bea Miller'] — comethru (with Bea Miller), 87937: [""Destiny's Child""] — No, No, No, Pt. 1, 170460: ['Future', 'DaBaby', 'Drake', 'Lil Baby'] — Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix, 122452: ['Beyoncé'] — Smash Into You, 121526: ['Bow Wow', 'Jagged Edge'] — My Baby (feat. Jagged Edge) - With Intro, 122652: ['GS Boyz'] — Stanky Legg - Main Edit, 18074: ['Macklemore & Ryan Lewis', 'ScHoolboy Q', 'Hollis'] — White Walls (feat. ScHoolboy Q & Hollis), 105316: ['TLC'] — No Scrubs, 37446: ['Logic'] — Nikki"
User 8),"18391: ['Childish Gambino', 'Chance the Rapper'] — I. The Worst Guys)","139623: ['Teyana Taylor', 'Chris Brown'] — Do Not Disturb, 167970: ['Beyoncé'] — Flaws and All, 74525: ['2 Chainz', 'Gucci Mane', 'Quavo'] — Good Drank, 17396: ['Rihanna', 'Ne-Yo'] — Hate That I Love You, 108603: ['Roddy Ricch'] — Big Stepper, 36357: ['Pitbull'] — I Know You Want Me (Calle Ocho), 149660: ['Dio'] — Lock Up the Wolves, 35998: ['Beyoncé', 'Shakira'] — Beautiful Liar, 125619: ['Mina'] — E' vero, 17653: ['Kid Cudi', 'Kanye West'] — Erase Me - Main"
User 8),170386: ['Daya'] — Insomnia),"73455: ['Avicii'] — Silhouettes - Original Radio Edit, 138577: ['Miley Cyrus'] — Don't Walk Away, 17234: ['P!nk'] — So What, 108096: ['Niall Horan'] — Slow Hands, 56815: ['Camila Cabello'] — Consequences, 108686: ['Lady Gaga'] — 911, 92192: ['Taylor Swift'] — peace, 55547: ['Lady Gaga'] — Marry The Night, 170382: ['Mark Ronson', 'Camila Cabello'] — Find U Again (feat. Camila Cabello), 37893: ['Axwell /\\ Ingrosso'] — More Than You Know"
User 8),"15895: ['Gary Jules', 'Michael Andrews'] — Mad World (Feat. Michael Andrews))","129797: ['Jody Miller'] — Queen Of The House, 61650: ['Buddy DeFranco'] — Autumn In New York, 159198: ['Jose Miguel Class - ""El Gallito de Manati""', 'Yomo Toro', 'Odilio Gonzalez'] — Quiereme en Vida, 36471: ['The xx'] — Islands, 54632: ['Paolo Nutini'] — New Shoes, 131871: ['Bull Moose Jackson'] — Nosey Joe, 122737: ['Middle Class Rut'] — New Low, 62147: ['Wolfgang Amadeus Mozart', 'Glyndebourne Festival Orchestra', 'Sesto Bruscantini', 'Vittorio Gui'] — Le nozze di Figaro, K. 492, Act IV Scene 8: Tutto è disposto … Aprite un po' quelgli occhi (Figaro), 145601: ['The Archies'] — Sugar and Spice, 14968: ['Lord Finesse'] — Hip 2 Da Game"
User 8),15717: ['Louis Armstrong'] — A Kiss To Build A Dream On - Single Version),"28303: ['Louis Armstrong'] — The Home Fire, 43280: ['Louis Armstrong'] — Mack the Knife, 1716: ['Louis Armstrong'] — I've Got a Feeling I'm Falling, 104856: ['Louis Armstrong'] — C'est si bon, 81180: ['Louis Armstrong'] — A Lot Of Livin' To Do, 97483: ['Louis Armstrong'] — Hey Look Me Over, 111742: ['Louis Armstrong'] — Atlanta Blues (Make Me One Pallet On Your Floor), 144881: ['Louis Armstrong'] — Tin Roof Blues, 6737: ['Louis Armstrong'] — I Wonder, 112511: ['Louis Armstrong'] — Home"
User 8),16284: ['Josh Turner'] — Long Black Train),"106145: ['Kenny Chesney'] — Better As A Memory, 14250: ['Brooks & Dunn'] — Hard Workin' Man, 57073: ['Chris Janson'] — Done, 51598: ['Brooks & Dunn'] — Brand New Man, 105552: ['George Strait'] — Carried Away - Edit, 17611: ['Jason Aldean'] — Dirt Road Anthem, 85271: ['The Judds'] — Girls Night Out, 16838: ['Josh Turner'] — Your Man, 31253: ['Hank Williams, Jr.'] — In The Arms Of Cocaine, 90104: ['Brooks & Dunn'] — Believe"
User 8),53356: ['Lenny Kravitz'] — I Belong To You),"123129: ['Muse'] — Supremacy, 102691: ['Morrissey'] — Piccadilly Palare - 2010 Remaster, 135790: ['Blur'] — The Universal - 2012 Remaster, 122355: ['The Killers'] — Losing Touch, 105625: ['The Killers'] — Midnight Show, 55149: ['Muse'] — Resistance, 119149: ['Morrissey'] — Sing Your Life - 2013 Remaster, 163531: ['Stryper'] — Makes Me Wanna Sing, 152230: ['Placebo'] — This Picture, 137305: ['Muse'] — Can't Take My Eyes off You"
User 8),70390: ['Counting Crows'] — Goodnight Elisabeth),"121511: ['Counting Crows'] — Mr. Jones, 120093: ['Counting Crows'] — Catapult, 86886: ['Counting Crows'] — Ghost Train, 14207: ['Counting Crows'] — Mr. Jones, 16488: ['Counting Crows'] — Accidentally In Love, 88903: ['Counting Crows'] — A Long December, 14818: ['The Wallflowers'] — One Headlight, 103903: ['Counting Crows'] — Recovering The Satellites, 35180: ['Counting Crows'] — Accidentally In Love - From ""Shrek 2"" Soundtrack, 166894: ['Counting Crows'] — Holiday In Spain"
User 8),98318: ['The Byrds'] — The Christian Life - rehearsal - take #11),"116813: ['The J. Geils Band'] — Detroit Breakdown, 29451: ['Crosby, Stills, Nash & Young'] — Guinnevere, 65672: ['Daryl Hall & John Oates'] — Abandoned Luncheonette, 132399: ['Tom Waits'] — $29.00, 66224: ['April Wine'] — Tonite Is a Wonderful Time to Fall in Love, 72740: ['Lindsey Buckingham'] — Trouble - Live, 65612: ['Fleetwood Mac'] — Bare Trees, 11004: ['Creedence Clearwater Revival'] — Down On The Corner, 131101: ['The Guess Who'] — No Time, 65521: ['John Prine'] — Souvenirs"
User 8),"165886: ['Enigma'] — Le Roi Est Mort, Vive Le Roi!)","35898: ['Tierra Cali'] — Donde Quiera Que Estés, 153493: ['Los Herederos De Nuevo León'] — Palabra de borracho, 136067: ['Pancho Barraza'] — Adiós Mi Vida, 89242: ['Los Traileros Del Norte'] — Amnesia, 138655: ['Rojo'] — Te Amo Más Que A Mi Misma Vida, 154491: ['Los Huracanes del Norte'] — El Hombre De Negro, 103854: ['Banda Cuisillos'] — Déjate Llevar, 106736: ['Carlos Y Jose'] — El Odio De Dos Hermanos, 16554: ['Lalo Mora'] — El Rey De Mil Coronas, 48974: ['Lorenzo De Monteclaro'] — Ayer Bajé de la Sierra"
